"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042594","GO:0042594","response to starvation","13/459","230/18986",0.0565217391304348,2.33795585867197,3.21325124375176,0.00408046703184209,0.182041040178226,0.172411786532195,"RRAGA/RALB/UCP2/GABARAP/RRAGC/RPTOR/SLC38A3/HSPA5/TBC1D7/PCK2/WDR59/JMY/YWHAZ",13
"GO:0071326","GO:0071326","cellular response to monosaccharide stimulus","10/459","153/18986",0.065359477124183,2.70351858971621,3.32998235409034,0.00411531026456814,0.182041040178226,0.172411786532195,"UCP2/SLC39A14/ADCY5/ABCC8/RPTOR/NDUFAF2/DYNLL1/PCK2/NEUROD1/EFNA5",10
"GO:0090153","GO:0090153","regulation of sphingolipid biosynthetic process","3/459","14/18986",0.214285714285714,8.86367880485527,4.63278684630325,0.00418925046779717,0.182041040178226,0.172411786532195,"ORMDL3/SIRT3/SPHK2",3
"GO:2000303","GO:2000303","regulation of ceramide biosynthetic process","3/459","14/18986",0.214285714285714,8.86367880485527,4.63278684630325,0.00418925046779717,0.182041040178226,0.172411786532195,"ORMDL3/SIRT3/SPHK2",3
"GO:0016049","GO:0016049","cell growth","22/459","490/18986",0.0448979591836735,1.85715174958872,3.02570052305923,0.00420798384331578,0.182041040178226,0.172411786532195,"SPAG6/CDK5/RIMS2/NRG1/CXCR4/MAP3K13/DDR1/OLFM1/RAB21/RPTOR/ITCH/PLXNA3/SEMA4D/TAOK2/LHX2/CDC42/NDN/BIN3/PUM2/EFNA5/TTL/SPHK2",22
"GO:0008361","GO:0008361","regulation of cell size","11/459","179/18986",0.0614525139664804,2.54191161256557,3.26238585329012,0.00428739017113142,0.183481858936592,0.173776391656159,"CDK5/MAP3K13/OLFM1/RAB21/RPTOR/VAV2/PLXNA3/SEMA4D/PUM2/EFNA5/TTL",11
"GO:1902683","GO:1902683","regulation of receptor localization to synapse","4/459","28/18986",0.142857142857143,5.90911920323685,4.09162126181007,0.00435753074670047,0.184499706083701,0.174740398700273,"DBN1/GABARAP/OLFM1/GRIPAP1",4
"GO:0048489","GO:0048489","synaptic vesicle transport","5/459","45/18986",0.111111111111111,4.59598160251755,3.80129311263648,0.00445429412950088,0.184647016057263,0.174879916556747,"CDK5/AP3B2/KIF1B/PICALM/SNCA",5
"GO:0030073","GO:0030073","insulin secretion","12/459","206/18986",0.058252427184466,2.40954375277619,3.20164717172973,0.0044816531286023,0.184647016057263,0.174879916556747,"RIMS2/UCP2/TCF7L2/ADCY5/ABCC8/NDUFAF2/DYNLL1/PCK2/NEUROD1/SIRT3/ACVR2B/EFNA5",12
"GO:0097061","GO:0097061","dendritic spine organization","7/459","85/18986",0.0823529411764706,3.40643342304242,3.49985470714546,0.00450019109486295,0.184647016057263,0.174879916556747,"DBN1/CDK5/PRNP/EPHB2/DLG4/CDC42/ZMYND8",7
"GO:0008037","GO:0008037","cell recognition","10/459","156/18986",0.0641025641025641,2.65152784760628,3.26010909193342,0.00471775517048835,0.191598628352486,0.181463815956163,"CNTN2/CADM1/CXCR4/JMJD6/EPHB2/ROBO3/NDN/NCAM2/YWHAZ/CCT7",10
"GO:0031146","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","5/459","46/18986",0.108695652173913,4.49606895898456,3.73661206411042,0.00490022728277384,0.196999036216565,0.186578563525924,"FBXO9/FBXO48/FBXL4/FBXO2/FBXL17",5
"GO:0021549","GO:0021549","cerebellum development","8/459","109/18986",0.073394495412844,3.03587775579141,3.35511608474213,0.00497106097240375,0.197848226701669,0.187382835180819,"CDK5/EN1/TTC21B/HSPA5/NCOA1/GPX4/UQCRQ/NEUROD1",8
"GO:0035332","GO:0035332","positive regulation of hippo signaling","3/459","15/18986",0.2,8.27276688453159,4.43515985440753,0.00514347333256229,0.202683404590078,0.19196225121319,"FRMD6/IQCJ-SCHIP1/YWHAE",3
"GO:0048675","GO:0048675","axon extension","8/459","110/18986",0.0727272727272727,3.0082788671024,3.32486846786046,0.00525089496988873,0.202898660001526,0.192166120461641,"CDK5/MAP3K13/OLFM1/RAB21/PLXNA3/LHX2/NDN/TTL",8
"GO:0048709","GO:0048709","oligodendrocyte differentiation","8/459","110/18986",0.0727272727272727,3.0082788671024,3.32486846786046,0.00525089496988873,0.202898660001526,0.192166120461641,"CNTN2/CDK5/CXCR4/CSK/QKI/EIF2B2/HDAC2/NEUROD4",8
"GO:0050919","GO:0050919","negative chemotaxis","5/459","47/18986",0.106382978723404,4.40040791730404,3.67375777652015,0.00537692302934771,0.205770708238499,0.194886248664921,"NRG1/ITGAV/PLXNA3/SEMA4D/EFNA5",5
"GO:0035773","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","6/459","67/18986",0.0895522388059701,3.70422397814847,3.49011763219499,0.00555865768351997,0.208711863966127,0.197671828844936,"UCP2/ADCY5/ABCC8/NDUFAF2/DYNLL1/EFNA5",6
"GO:0070613","GO:0070613","regulation of protein processing","6/459","67/18986",0.0895522388059701,3.70422397814847,3.49011763219499,0.00555865768351997,0.208711863966127,0.197671828844936,"CNTN2/GSN/PRNP/RHBDD1/NOL3/PRKACB",6
"GO:0071692","GO:0071692","protein localization to extracellular region","18/459","382/18986",0.0471204188481675,1.94908120316189,2.94944961060845,0.00567243694392646,0.210993448942311,0.19983272696705,"RIMS2/UCP2/TCF7L2/SNCG/ADCY5/ABCC8/NDUFAF2/DYNLL1/NBL1/PCK2/NEUROD1/TANGO6/SIRT3/RAP1GDS1/WLS/ACVR2B/EFNA5/TMEM167A",18
"GO:0042762","GO:0042762","regulation of sulfur metabolic process","3/459","16/18986",0.1875,7.75571895424837,4.25507277970884,0.00621803468781662,0.229146093125094,0.217025167807713,"TCF7L2/BCKDK/SNCA",3
"GO:0030225","GO:0030225","macrophage differentiation","6/459","69/18986",0.0869565217391304,3.59685516718765,3.40138063529408,0.00641417733716251,0.232590397819429,0.220287282356883,"UCP2/ROR2/QKI/CDC42/TRIB1/ID2",6
"GO:0042886","GO:0042886","amide transport","16/459","328/18986",0.048780487804878,2.01774802061746,2.92653509570128,0.0064283778291802,0.232590397819429,0.220287282356883,"RIMS2/UCP2/TCF7L2/ADCY5/ABCC8/NDUFAF2/DYNLL1/SLC38A3/PCK2/SLC25A17/NEUROD1/EXOC3L1/SIRT3/ACVR2B/EFNA5/ABCC5",16
"GO:0050890","GO:0050890","cognition","16/459","329/18986",0.0486322188449848,2.01161504791042,2.91340872742766,0.00661175695931636,0.236901479281134,0.224370324598185,"CNTN2/DDHD2/RIC8A/KRAS/MEF2C/CDK5/ELAVL4/EN1/ABCC8/PRNP/EPHB2/BRSK1/DLG4/BRAF/CRTC1/PICALM",16
"GO:0010976","GO:0010976","positive regulation of neuron projection development","10/459","164/18986",0.0609756097560976,2.52218502577183,3.08152416350981,0.00666657429132838,0.236901479281134,0.224370324598185,"DPYSL3/DBN1/ELAVL4/DDR1/ROR2/FZD1/EPHB2/ROBO3/BRAF/PUM2",10
"GO:0090329","GO:0090329","regulation of DNA-templated DNA replication","5/459","50/18986",0.1,4.1363834422658,3.49525708650043,0.00700243120926428,0.246634302768777,0.233588320078019,"CIZ1/DYNLL1/RFC2/PCNA/MCM5",5
"GO:0045651","GO:0045651","positive regulation of macrophage differentiation","3/459","17/18986",0.176470588235294,7.29950019223376,4.08994463151928,0.00741658451422997,0.258929880409081,0.245233510115028,"ROR2/TRIB1/ID2",3
"GO:0051496","GO:0051496","positive regulation of stress fiber assembly","5/459","51/18986",0.0980392156862745,4.05527788457431,3.43884216005636,0.00761295310323306,0.263474376964066,0.249537620711008,"ARHGEF10L/CD47/BRAF/CDC42/TPM1",5
"GO:0043045","GO:0043045","epigenetic programming of gene expression","4/459","33/18986",0.121212121212121,5.01379811183733,3.63230748550984,0.00792152264654192,0.271790173562386,0.257413544439806,"MTA2/NDN/TRIM28/TET1",4
"GO:0018205","GO:0018205","peptidyl-lysine modification","9/459","143/18986",0.0629370629370629,2.60331825037707,3.02915728117628,0.00805410479593819,0.272243722067788,0.257843102016596,"KMT5A/GCSH/JMJD6/BAG6/HDAC2/NSMCE4A/TRIM28/SIRT3/SIRT5",9
"GO:0030072","GO:0030072","peptide hormone secretion","13/459","250/18986",0.052,2.15091938997821,2.88327167200862,0.00807154753869321,0.272243722067788,0.257843102016596,"RIMS2/UCP2/TCF7L2/ADCY5/ABCC8/NDUFAF2/DYNLL1/PCK2/NEUROD1/EXOC3L1/SIRT3/ACVR2B/EFNA5",13
"GO:0106027","GO:0106027","neuron projection organization","7/459","95/18986",0.0736842105263158,3.0478614837748,3.14951730732026,0.00821201231779902,0.274653857351597,0.260125750641648,"DBN1/CDK5/PRNP/EPHB2/DLG4/CDC42/ZMYND8",7
"GO:0022037","GO:0022037","metencephalon development","8/459","119/18986",0.0672268907563025,2.78076197799381,3.06716417518592,0.00834228901319403,0.276493439531579,0.261868026173654,"CDK5/EN1/TTC21B/HSPA5/NCOA1/GPX4/UQCRQ/NEUROD1",8
"GO:1903317","GO:1903317","regulation of protein maturation","6/459","73/18986",0.0821917808219178,3.3997672128212,3.23339994769846,0.0084059563274676,0.276493439531579,0.261868026173654,"CNTN2/GSN/PRNP/RHBDD1/NOL3/PRKACB",6
"GO:0007409","GO:0007409","axonogenesis","20/459","459/18986",0.0435729847494553,1.80234572647747,2.73888897949892,0.00848735783601604,0.27688265727331,0.26223665583066,"CNTN2/PLXNA2/CDK5/MAP3K13/OLFM1/RAB21/NGFR/PLXNA3/EPHB2/SEMA4D/TAOK2/LHX2/BRSK1/NUMBL/ROBO3/BRAF/NDN/PICALM/EFNA5/TTL",20
"GO:0044790","GO:0044790","suppression of viral release by host","3/459","18/18986",0.166666666666667,6.89397240377633,3.93770042869009,0.00874228715158087,0.280893137947776,0.266034997881774,"CHMP3/TRIM35/TRIM28",3
"GO:0021537","GO:0021537","telencephalon development","14/459","281/18986",0.0498220640569395,2.0608316082463,2.81987493868279,0.00875144449887545,0.280893137947776,0.266034997881774,"CNTN2/UCHL5/CDK5/CXCR4/PLXNA3/EPHB2/NCOA1/LHX2/NUMBL/UQCRQ/NEUROD1/YWHAE/ID2/TRAPPC9",14
"GO:1900180","GO:1900180","regulation of protein localization to nucleus","9/459","146/18986",0.0616438356164384,2.5498254096159,2.95888337949325,0.00916846675921533,0.289910257708581,0.274575147541504,"TCF7L2/MFHAS1/MAGED1/NGFR/ORMDL3/TRIM28/YWHAZ/CCT7/LIMK2",9
"GO:0009306","GO:0009306","protein secretion","17/459","371/18986",0.045822102425876,1.89537785764201,2.7413903363891,0.00919763481619874,0.289910257708581,0.274575147541504,"RIMS2/UCP2/TCF7L2/SNCG/ADCY5/ABCC8/NDUFAF2/DYNLL1/PCK2/NEUROD1/TANGO6/SIRT3/RAP1GDS1/WLS/ACVR2B/EFNA5/TMEM167A",17
"GO:0051960","GO:0051960","regulation of nervous system development","20/459","463/18986",0.0431965442764579,1.78677470508242,2.69770411089931,0.00928266099992678,0.289910257708581,0.274575147541504,"XRCC5/KRAS/PLXNA2/DBN1/CDK5/CXCR4/MAP3K13/ABCC8/RAB21/PLXNA3/EPHB2/SEMA4D/QKI/LHX2/NUMBL/HDAC2/NAP1L1/BRAF/ID2/EFNA5",20
"GO:0050796","GO:0050796","regulation of insulin secretion","10/459","173/18986",0.0578034682080925,2.39097308801491,2.89282288227874,0.00954979923647722,0.289910257708581,0.274575147541504,"UCP2/TCF7L2/ADCY5/ABCC8/NDUFAF2/DYNLL1/PCK2/NEUROD1/SIRT3/EFNA5",10
"GO:0000302","GO:0000302","response to reactive oxygen species","11/459","200/18986",0.055,2.27501089324619,2.85312518140227,0.00961344486919046,0.289910257708581,0.274575147541504,"UCP2/PTPRK/PLEKHA1/MPV17/GPR37/HDAC2/PPP1R15B/TPM1/TET1/AGAP3/PCNA",11
"GO:1903829","GO:1903829","positive regulation of protein localization","21/459","497/18986",0.0422535211267606,1.7477676516616,2.65887089187347,0.00986456780579698,0.289910257708581,0.274575147541504,"MARK4/PRKG2/CDK5/TCF7L2/VRK1/ABCC8/PRNP/NGFR/DYNLL1/EPHB2/CEP250/PCK2/ORMDL3/CDC42/YWHAE/TRIM28/SIRT3/WLS/SNCA/CCT7/LIMK2",21
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","17/459","374/18986",0.0454545454545455,1.880174291939,2.70593307729445,0.00991096976456531,0.289910257708581,0.274575147541504,"RIMS2/UCP2/TCF7L2/SNCG/ADCY5/ABCC8/NDUFAF2/DYNLL1/PCK2/NEUROD1/TANGO6/SIRT3/RAP1GDS1/WLS/ACVR2B/EFNA5/TMEM167A",17
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","9/459","148/18986",0.0608108108108108,2.51536830948596,2.91300181272672,0.00997369321461932,0.289910257708581,0.274575147541504,"PTPRK/PLEKHA1/MPV17/GPR37/HDAC2/TPM1/TET1/AGAP3/PCNA",9
"GO:0002790","GO:0002790","peptide secretion","13/459","257/18986",0.0505836575875486,2.09233403694379,2.77506925558503,0.0100345177939479,0.289910257708581,0.274575147541504,"RIMS2/UCP2/TCF7L2/ADCY5/ABCC8/NDUFAF2/DYNLL1/PCK2/NEUROD1/EXOC3L1/SIRT3/ACVR2B/EFNA5",13
"GO:0045055","GO:0045055","regulated exocytosis","12/459","229/18986",0.0524017467248908,2.16753717498644,2.79779482368058,0.0100944903332964,0.289910257708581,0.274575147541504,"TSPAN18/CDK5/RIMS2/SYNGR1/SV2A/PPFIA3/BRSK1/ERC2/BRAF/PTGDS/SNCA/SPHK2",12
"GO:0051235","GO:0051235","maintenance of location","16/459","345/18986",0.0463768115942029,1.91832275583341,2.70943903386589,0.0101640721913615,0.289910257708581,0.274575147541504,"GSN/DBN1/CDK5/NRG1/TMSB4X/CIZ1/ITGAV/ALKBH7/HSPA5/NBL1/NOL3/TRPC1/B4GALNT1/YWHAE/SYNE1/SNCA",16
"GO:0045806","GO:0045806","negative regulation of endocytosis","6/459","76/18986",0.0789473684210526,3.265565875473,3.11491943948866,0.0101659301735015,0.289910257708581,0.274575147541504,"LRSAM1/CSK/CD47/ITGAV/DLG4/PICALM",6
"GO:0050795","GO:0050795","regulation of behavior","6/459","76/18986",0.0789473684210526,3.265565875473,3.11491943948866,0.0101659301735015,0.289910257708581,0.274575147541504,"MEF2C/TTC21B/EPHB2/DLG4/HDAC2/PTGDS",6
"GO:0016579","GO:0016579","protein deubiquitination","7/459","99/18986",0.0707070707070707,2.92471556523844,3.02212037156368,0.0101973484403282,0.289910257708581,0.274575147541504,"UCHL5/USP39/ZRANB1/USP42/YOD1/ITCH/UBXN1",7
"GO:0071514","GO:0071514","genomic imprinting","3/459","19/18986",0.157894736842105,6.53113175094599,3.79665010212645,0.0101978482611059,0.289910257708581,0.274575147541504,"MTA2/NDN/TRIM28",3
"GO:0097320","GO:0097320","plasma membrane tubulation","3/459","19/18986",0.157894736842105,6.53113175094599,3.79665010212645,0.0101978482611059,0.289910257708581,0.274575147541504,"SNX9/BIN3/MICALL1",3
"GO:0015868","GO:0015868","purine ribonucleotide transport","4/459","36/18986",0.111111111111111,4.59598160251755,3.3991724419219,0.010775263042672,0.302743727708107,0.286729777551635,"LRRC8B/CD47/SLC25A17/ABCC5",4
"GO:0001558","GO:0001558","regulation of cell growth","18/459","408/18986",0.0441176470588235,1.82487504805844,2.65111069479641,0.0108014093805405,0.302743727708107,0.286729777551635,"CDK5/RIMS2/NRG1/CXCR4/MAP3K13/DDR1/OLFM1/RAB21/RPTOR/ITCH/PLXNA3/SEMA4D/TAOK2/CDC42/PUM2/EFNA5/TTL/SPHK2",18
"GO:0010761","GO:0010761","fibroblast migration","5/459","56/18986",0.0892857142857143,3.69319950202303,3.17684718633479,0.0112266121571689,0.311766075462909,0.295274878665083,"CD248/ARHGEF7/MTA2/TNS1/BRAF",5
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential","9/459","151/18986",0.0596026490066225,2.46539410466173,2.84556947966063,0.0112799786097133,0.311766075462909,0.295274878665083,"MEF2C/CDK5/RIMS2/TMEM25/CELF4/DLG4/SYNE1/ZMYND8/SNCA",9
"GO:0050772","GO:0050772","positive regulation of axonogenesis","6/459","78/18986",0.0769230769230769,3.18183341712753,3.03917134947656,0.0114755057086963,0.312491113911439,0.295961565436885,"PLXNA2/MAP3K13/PLXNA3/SEMA4D/BRAF/EFNA5",6
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly","9/459","152/18986",0.0592105263157895,2.44917440660475,2.82345102644276,0.0117426521797951,0.312491113911439,0.295961565436885,"GSN/ARHGEF7/TMSB4X/INPP5J/JMJD6/HSPA5/TUBB4A/CDC42/SNCA",9
"GO:0032006","GO:0032006","regulation of TOR signaling","9/459","152/18986",0.0592105263157895,2.44917440660475,2.82345102644276,0.0117426521797951,0.312491113911439,0.295961565436885,"RRAGA/FBXO9/RRAGC/RPTOR/TBC1D7/TNFAIP8L1/WDR59/PRKACB/YWHAZ",9
"GO:0015810","GO:0015810","aspartate transmembrane transport","3/459","20/18986",0.15,6.20457516339869,3.66540107071005,0.0117855406378652,0.312491113911439,0.295961565436885,"LRRC8B/SLC25A13/UCP2",3
"GO:0043116","GO:0043116","negative regulation of vascular permeability","3/459","20/18986",0.15,6.20457516339869,3.66540107071005,0.0117855406378652,0.312491113911439,0.295961565436885,"RAMP2/ABCC8/DDAH1",3
"GO:1902115","GO:1902115","regulation of organelle assembly","12/459","234/18986",0.0512820512820513,2.12122227808502,2.71634508931812,0.0118344888034653,0.312491113911439,0.295961565436885,"CNOT6L/CHMP3/GSN/MARK4/RALB/RABEP2/LRSAM1/KCTD17/LRFN1/EPHB2/TBC1D7/LIMK2",12
"GO:0046688","GO:0046688","response to copper ion","4/459","37/18986",0.108108108108108,4.47176588353059,3.32711060031815,0.0118558186433737,0.312491113911439,0.295961565436885,"DAXX/MT1X/PRNP/SNCA",4
"GO:0099024","GO:0099024","plasma membrane invagination","5/459","57/18986",0.087719298245614,3.62840652830333,3.12806106170046,0.0120683345889857,0.31599981358002,0.29928466871993,"GSN/SNX9/ARHGAP25/XKR6/CDC42",5
"GO:1904375","GO:1904375","regulation of protein localization to cell periphery","9/459","153/18986",0.0588235294117647,2.43316673074459,2.80150739337917,0.0122193610494968,0.317863117496714,0.301049411202257,"CDK5/GABARAP/OLFM1/CSK/PRNP/EPHB2/GRIPAP1/PICALM/SNCA",9
"GO:0051223","GO:0051223","regulation of protein transport","19/459","446/18986",0.0426008968609865,1.76213644401458,2.56362434137473,0.012652649990659,0.326463137893661,0.309194524410791,"CDK5/UCP2/TCF7L2/CSK/ADCY5/ABCC8/YOD1/NDUFAF2/DYNLL1/GRIPAP1/PCK2/CDC42/NEUROD1/YWHAE/TRIM28/SIRT3/RAP1GDS1/WLS/EFNA5",19
"GO:0042593","GO:0042593","glucose homeostasis","13/459","265/18986",0.0490566037735849,2.0291692358285,2.65554890448706,0.0127140166767632,0.326463137893661,0.309194524410791,"RRAGA/UCP2/TCF7L2/SLC39A14/ADCY5/ABCC8/NGFR/RPTOR/NDUFAF2/DYNLL1/PCK2/NEUROD1/EFNA5",13
"GO:0032272","GO:0032272","negative regulation of protein polymerization","6/459","80/18986",0.075,3.10228758169935,2.96583089145392,0.0128998270608749,0.328703801026197,0.311316665293524,"GSN/ARHGEF7/TMSB4X/INPP5J/TUBB4A/SNCA",6
"GO:0030900","GO:0030900","forebrain development","18/459","416/18986",0.0432692307692308,1.78978129713424,2.56363770949739,0.0129664564726415,0.328703801026197,0.311316665293524,"CNTN2/UCHL5/KRAS/CDK5/ELAVL4/CXCR4/TTC21B/POU3F1/PLXNA3/EPHB2/NCOA1/LHX2/NUMBL/UQCRQ/NEUROD1/YWHAE/ID2/TRAPPC9",18
"GO:0033500","GO:0033500","carbohydrate homeostasis","13/459","266/18986",0.0488721804511278,2.02154078005471,2.64090450412875,0.0130843897617236,0.329594121845948,0.312159891650447,"RRAGA/UCP2/TCF7L2/SLC39A14/ADCY5/ABCC8/NGFR/RPTOR/NDUFAF2/DYNLL1/PCK2/NEUROD1/EFNA5",13
"GO:0010001","GO:0010001","glial cell differentiation","13/459","267/18986",0.048689138576779,2.01396946627174,2.62632385583211,0.0134630198433901,0.335992319284076,0.318219649657835,"CNTN2/KRAS/CDK5/CXCR4/CSK/TTC21B/ROR2/POU3F1/QKI/EIF2B2/HDAC2/ID2/NEUROD4",13
"GO:1905038","GO:1905038","regulation of membrane lipid metabolic process","3/459","21/18986",0.142857142857143,5.90911920323685,3.54279394998953,0.0135072289159427,0.335992319284076,0.318219649657835,"ORMDL3/SIRT3/SPHK2",3
"GO:0071248","GO:0071248","cellular response to metal ion","10/459","183/18986",0.0546448087431694,2.26031882091027,2.69650659257463,0.0137772804664929,0.340581218985352,0.32256581464865,"MEF2C/UCP2/DAXX/MT1X/CLIC4/PRNP/MICU2/DLG4/BRAF/SNCA",10
"GO:0006904","GO:0006904","vesicle docking involved in exocytosis","4/459","39/18986",0.102564102564103,4.24244455617005,3.19038964721443,0.0142195951896453,0.347835187460225,0.329436076777325,"RALB/RIMS2/PPFIA3/EXOC2",4
"GO:0007416","GO:0007416","synapse assembly","13/459","269/18986",0.0483271375464684,1.99899571559314,2.59735156872723,0.0142455114462354,0.347835187460225,0.329436076777325,"PLXNA2/MEF2C/CDK5/UBE2M/LRFN1/FZD1/PLXNA3/EPHB2/SEMA4D/PCDHB2/PUM2/EFNA5/SNCA",13
"GO:0030516","GO:0030516","regulation of axon extension","6/459","82/18986",0.0731707317073171,3.02662203092619,2.89475574211894,0.0144436498958023,0.349245880356467,0.330772149578553,"CDK5/MAP3K13/OLFM1/RAB21/PLXNA3/TTL",6
"GO:0006835","GO:0006835","dicarboxylic acid transport","7/459","106/18986",0.0660377358490566,2.7315739713076,2.8138573661482,0.0144787864971902,0.349245880356467,0.330772149578553,"LRRC8B/SLC25A13/UCP2/ABCC8/SLC17A6/SNCA/ABCC5",7
"GO:0015833","GO:0015833","peptide transport","13/459","270/18986",0.0481481481481481,1.9915920277576,2.58295882433958,0.0146496033156627,0.351237477086371,0.332658398689842,"RIMS2/UCP2/TCF7L2/ADCY5/ABCC8/NDUFAF2/DYNLL1/PCK2/NEUROD1/EXOC3L1/SIRT3/ACVR2B/EFNA5",13
"GO:0060997","GO:0060997","dendritic spine morphogenesis","5/459","60/18986",0.0833333333333333,3.44698620188816,2.98804284539523,0.0148478441149407,0.351752497484906,0.333146176538865,"DBN1/CDK5/EPHB2/DLG4/CDC42",5
"GO:0060998","GO:0060998","regulation of dendritic spine development","5/459","60/18986",0.0833333333333333,3.44698620188816,2.98804284539523,0.0148478441149407,0.351752497484906,0.333146176538865,"MEF2C/DBN1/EPHB2/HDAC2/ZMYND8",5
"GO:0009083","GO:0009083","branched-chain amino acid catabolic process","3/459","22/18986",0.136363636363636,5.64052287581699,3.42785448676387,0.0153643932078313,0.35744749213508,0.338539928414632,"BCKDHB/BCKDK/PPM1K",3
"GO:1990778","GO:1990778","protein localization to cell periphery","16/459","362/18986",0.0441988950276243,1.82823577558709,2.50426845193025,0.0154441794321649,0.35744749213508,0.338539928414632,"RAMP2/PRKG2/CDK5/GABARAP/OLFM1/CSK/FLOT2/PRNP/EPHB2/EFR3A/GRIPAP1/DLG4/CACNB3/NSF/PICALM/SNCA",16
"GO:0032435","GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","4/459","40/18986",0.1,4.1363834422658,3.12542782579357,0.0155054133788896,0.35744749213508,0.338539928414632,"UCHL5/CSNK2B/BAG6/UBXN1",4
"GO:0051503","GO:0051503","adenine nucleotide transport","4/459","40/18986",0.1,4.1363834422658,3.12542782579357,0.0155054133788896,0.35744749213508,0.338539928414632,"LRRC8B/CD47/SLC25A17/ABCC5",4
"GO:0045860","GO:0045860","positive regulation of protein kinase activity","12/459","243/18986",0.0493827160493827,2.0426584900078,2.57474818602567,0.0155372904872786,0.35744749213508,0.338539928414632,"XRCC5/RALB/SNX9/NRG1/MAP3K13/MAGED1/PRNP/TAOK2/MMD/ETAA1/MAP2K3/SNCA",12
"GO:0032233","GO:0032233","positive regulation of actin filament bundle assembly","5/459","61/18986",0.0819672131147541,3.39047823136541,2.94334289272635,0.0158619385200729,0.362819053505116,0.343627355356207,"ARHGEF10L/CD47/BRAF/CDC42/TPM1",5
"GO:0031345","GO:0031345","negative regulation of cell projection organization","10/459","188/18986",0.0531914893617021,2.20020395865202,2.60307840691288,0.0163542387018199,0.371942114475676,0.352267842353186,"DPYSL3/CDK5/INPP5J/PRNP/CRMP1/PLXNA3/EPHB2/TBC1D7/HDAC2/LIMK2",10
"GO:0051347","GO:0051347","positive regulation of transferase activity","14/459","304/18986",0.0460526315789474,1.90491342735925,2.50346332287358,0.0164693644686302,0.372432219233797,0.352732022500986,"XRCC5/RALB/SNX9/NRG1/MAP3K13/MAGED1/PRNP/RFC2/TAOK2/MMD/ETAA1/MAP2K3/SNCA/PCNA",14
